Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.4462376830984934,0.38001944579484687,0.5091245947197777,0.2500439805312848,0.20093457943925233,0.225273799494524,0.2634756995581738
0.4769246120840194,0.3643483709273183,0.4959107148129558,0.280366521399039,0.19427488949694802,0.21522220330325217,0.2417462906859318
0.4734004679076391,0.34989963869931756,0.494038254123747,0.25421200905927194,0.23462938134457,0.23245235667790762,0.27020048602673147
0.45447165850244925,0.3663335251949139,0.49870186495431756,0.29662641364769027,0.24946276744837895,0.2508232326770826,0.3001788416563489
0.4469920004758081,0.35100354520838567,0.5119017626365834,0.26421312826146665,0.2158218853623875,0.26159301691216585,0.2388629938106518
