Category,precision,recall,f1-score,support
Community,52.86 ± 3.51,53.56 ± 3.17,53.05 ± 1.02,35140.00 ± 54.77
Entertainment,48.38 ± 9.18,44.53 ± 6.94,45.52 ± 2.85,15220.00 ± 44.72
Food,59.51 ± 1.86,58.46 ± 3.24,58.89 ± 1.06,76160.00 ± 54.77
Nightlife,34.33 ± 5.49,26.76 ± 7.76,29.82 ± 6.28,5760.00 ± 54.77
Outdoors,42.25 ± 2.64,42.20 ± 4.04,42.16 ± 2.92,14360.00 ± 54.77
Shopping,57.14 ± 2.70,60.50 ± 3.94,58.65 ± 1.64,73320.00 ± 44.72
Travel,40.01 ± 3.32,33.87 ± 12.76,35.62 ± 7.11,14160.00 ± 54.77
macro avg,47.78 ± 2.20,45.70 ± 1.44,46.25 ± 0.69,234120.00 ± 44.72
