stan_cat	d128_lr1e2	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_210259_952746	ok
stan_cat	d128_lr3e3	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_210321_952992	ok
stan_cat	d128_lr1e3	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_210343_953164	ok
stan_cat	d256_lr1e2	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_210405_953330	ok
stan_cat	d256_lr3e3	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_210432_953508	ok
stan_cat	d256_lr1e3	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_210500_953767	ok
