lstm_cat	lr1e2_d03	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_210654_954401	ok
lstm_cat	lr3e3_d03	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_211204_955993	ok
lstm_cat	lr1e2_d01	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_211715_957175	ok
lstm_cat	lr3e3_d01	results/check2hgi_design_k_resln_mae_l0_1/alabama/next_lr1.0e-04_bs2048_ep50_20260603_212224_958550	ok
