cat	g_balanced	results/check2hgi_design_k_resln_mae_l0_1/arizona/next_lr1.0e-04_bs2048_ep50_20260603_180724_901831	ok
cat	g_la05	results/check2hgi_design_k_resln_mae_l0_1/arizona/next_lr1.0e-04_bs2048_ep50_20260603_180912_902509	ok
cat	g_la10	results/check2hgi_design_k_resln_mae_l0_1/arizona/next_lr1.0e-04_bs2048_ep50_20260603_181101_903001	ok
cat	g_la10_ls05	results/check2hgi_design_k_resln_mae_l0_1/arizona/next_lr1.0e-04_bs2048_ep50_20260603_181250_903444	ok
cat	g_combo	results/check2hgi_design_k_resln_mae_l0_1/arizona/next_lr1.0e-04_bs2048_ep50_20260603_181436_904111	ok
